,created_at,text,favourites_count,retweet_count,sentiment,polarity
306,5.816666666666666,huge rise cases people politics situation save loved ones help doctors policemen tackle problem rather beating m sorry say religion bigger virus covid19 covid 19 stayhome indiafightscorona,189,0,positive,0.15000000000000002
307,5.833333333333333,16 04 2020 11 09 18 22 positive 0 recover 0 death last latest report surat mayor covid19 click link details,166,0,positive,0.24242424242424243
308,5.866666666666667,sir helping hand dental surgeons registered haryana state dental council fight coronaindia govt concerned everyone expect dentists one talk whereas best sample taking covid19,30,0,positive,1.0
309,5.883333333333333,always challenge s time study stayhomestaysafe,8,0,neutral,0.0
310,5.883333333333333,lockdown effects lockdown citybeauty lockdowneffects welovebathinda chandigarh stayhome staysafe safelife pmcares indiafightscorona bathinda coronavirus bathindacity lakes love happiness enjoy cityoflakes bathindian pb03 bathindanews bathindaupdates,2,0,positive,0.5333333333333333
311,5.883333333333333,least 55 healthcareworkers tested positive covid 19 delhi far heartbreaking report negligence shown towards coronawarriors state affairs national capital delhi government hospital,35765,1,positive,0.009090909090909094
312,5.933333333333334,cloth bag best option market cloth bag easy wash cloth material washed used repeatedly washing clothes easily rid dirt viruses bacteria etc trapped covid19 coronawarriors stayhome,6,0,positive,0.4166666666666667
313,5.95,population 18 contribution 0 destruction 100 anarchism 100 hobbies spitting doctors motto secularism ambassador peace totally fake jahiljamati covid786 coronaupdatesinindia covid19 muradabad covidindia,2800,0,negative,-0.5
314,5.95,india fight corona coronavirus lockdown stayathome,14,0,neutral,0.0
315,5.95,jahiljamati indrajeet coronavirus lakshman ramayan 9 year old see chowmein stall marriage function,3589,0,positive,0.1
316,5.983333333333333,shocking information believeme datacoronarikinidibuka hillsborough coronastopkarona covid 19,64,0,negative,-1.0
317,5.983333333333333,cloth bag best option market cloth bag easy wash cloth material washed used repeatedly washing clothes easily rid dirt viruses bacteria etc trapped covid19 coronawarriors stayhome,158,0,positive,0.4166666666666667
318,5.983333333333333,wavecares wearing mask effective used combination frequent hand cleaning soap sanitizer practice social distancing conscious touching face don t forget dispose mask use makinglivesbetter covid19 thewavegroup,203,0,positive,0.26666666666666666
319,6.016666666666667,pizza shops restaurants deliver food home open delhi lockdown covid 19 delhilockdown delhipolicefightscovid,1096,0,neutral,0.0
320,6.016666666666667,cloth bag best option market cloth bag easy wash cloth material washed used repeatedly washing clothes easily rid dirt viruses bacteria etc trapped india covid19 coronawarriors stayhome,0,0,positive,0.4166666666666667
321,6.033333333333333,association pliz follow stayhomestaysafe indiafightscovid19,6175,0,neutral,0.0
322,6.05,hydroxychloroquine give protection coronavirus well woman clinic,278,0,neutral,0.0
323,6.05,delhi bar association president sanjeev nasiar writes chief minister commissioner allow lawyers travel office chamber self employed persons maintaining socialdistancing covid covid 19 lockdown,233,3,neutral,0.0
324,6.066666666666666,someone ask relations crush popatlal shaadi tarakmehtakaoltachashma coronavirus,37,0,neutral,0.0
325,6.083333333333333,bhai people attacking policemen health workers covid 19,9336,0,neutral,0.0
326,6.083333333333333,wear mask protect family amp friends covid 19 stay home stay safe wearmasksavelives wearfacecoverstaysafe covid19india covid 19 takeresponsibility facemasks mask,7,1,positive,0.5
327,6.1,people india salute stand coronawarriors appreciate citizens stayhome stayhomestaysafe coronavirusinindia,67,0,neutral,0.0
328,6.1,find store near essential services covid 19 lockdown need browse emergency spreadtheword essentials pharmacy groceries hope coronaviruslockdown,3870,0,positive,0.05
329,6.1,dealing bhakt friend coronavirus cases india coronaindia quarantineandchill corona coronavirus modiji,3378,0,neutral,0.0
330,6.1,insist installed arogyasetuapp many peopels phone asked break chain covid19 will depressed lockdown will extend request please stayhomestaysafe,5338,0,positive,0.5
331,6.133333333333334,please stay home please go s v important stayhomestaysafe,25249,1,positive,0.4
332,6.15,feasibility using pooled samples molecular testing covid 19 1 ln areas positivity lt 2 low prevalence pooling pcr screening may considered 2 pooling gt 5 samples recommended avoid effect dilution leading false negatives covid 19,74,0,negative,-0.20000000000000004
333,6.15,violent dust storm swept itanagar capital region 15th april 2020 amidst depressing covid 19 news world stayhomestaysafe,723,0,negative,-0.7
334,6.15,nss volunteer team coronaviruslockdown coronaviruspandemic must much,3548,1,positive,0.2
335,6.166666666666667,unprecedented times bringing joy people s life dharmanandan diamonds dharmanandan diamomds took plead provide food people need association surat surat municipal corporation letsfightcoronatogether covid19 helpneedypeople stayhome staysafe,193,2,positive,0.7
336,6.166666666666667,recommend aarogya setu app fight covid19 please download share using link android ios indiafightscorona stayhomestaysafe,840,1,neutral,0.0
337,6.166666666666667,will live facebook today 6 pm answers questions related situations bhiwandi amp byculla briefings important pointers related covid 19 page link,3181,14,positive,0.1340909090909091
338,6.2,please insure safety corona youdha s covid19 swag salute,17859,3,neutral,0.0
339,6.2,telangana state cabinet meeting will held chairmanship sri chandrashekhar rao april 19 2 30 pm pragathi bhavan measures taken contain coronavirus implementation lockdown2 others issues expected discussed 1 2,423,0,negative,-0.1
340,6.2,government issues notifications allowing health motor third party insurance policyholders make premium payments till may 15th due renewal covid19 lockdown indiafightscorona lockdown2,20,0,negative,-0.0625
341,6.216666666666667,lockdown covid 19 story different sorts rhetorics modi,38329,0,neutral,0.0
342,6.266666666666667,200 tons sanitary waste every day according article india 350 million menstruating women generate 200 tons sanitary waste per day according earth 432 million pads disposed monthly environment sanitation healthy india covid 19,824,4,positive,0.033333333333333326
343,6.266666666666667,salman khan giving awareness citizens stay lockdown safety nation safety avoid spreading corona virus awareness thetruthtalksteamt4 corona coronavirus lockdown curfew kids masks4all salmankhan beinghuman salmanbhai india,3,0,neutral,0.0
344,6.283333333333333,update coronavirus testing will faster tanda medical college,435,0,neutral,0.0
345,6.283333333333333,says 40 covid 19 positive children ap contacted virus family members attended tablighijamaat strangely prints pic newly wed hindu couple balls print pic pissfuls tablighijamatvirus,7715,2,positive,0.10454545454545454
346,6.283333333333333,challenge course boils lack credible data along severe lack infrastructure deal waste urban houses areas pads either flushed toilet disposed general waste sanitation environment india covid 19 waste,824,1,negative,-0.026190476190476188
347,6.283333333333333,good morning guys muja na bahoot bura feel ho raha ha yrr ek ka badh ek covid19 positive humare sob fandom may dear please careful ur health u ur family friends amp others amp important ur country stayathome staysafe amp praying god help us shehnaazgill,5388,0,positive,0.3068181818181818
348,6.283333333333333,kudos salmaan khan coming support fightagainstcorona bankingworriers will go long way curb covid 19,1484,6,negative,-0.05
349,6.3,covid19 inaugurated mobile testing kiosk designed rguhs amp doctors along surya kiosks will deployed health dept hotspots contactless large scale testing starting bengaluru south,1718,13,positive,0.10714285714285714
350,6.3,rural areas many women don t access sanitary pads amp bury ground lite fire waste sanitation india environment swachhbharat covid 19,824,1,positive,0.09999999999999999
351,6.3,release says top chinese officials secretly determined likely facing pandemic new coronavirus mid january ordering preparations even downplayed public experts say earlier warning saved lives,21661,1,positive,0.02954545454545454
352,6.316666666666666,please hand coke covid 19 lockdown2 ramayana lockdown,133,0,neutral,0.0
353,6.316666666666666,thankyoucoronawarriors thanks superhumans sacrifice win battle covid 19 coming forward help us sincerely appreciate hard work dedication dilsethankyou staysafestayhome quarantinelife covid 19 indiafightscorona,3,0,positive,0.3020833333333333
354,6.316666666666666,teacher compass activates magnets curiosity wisdom pupils remotelearning teachfromhome quote stayhomestaysafe motivationalquotes lockdown2,726,0,neutral,0.0
355,6.316666666666666,cc still somewhere facilities medical treatment corona affected covid 19 hospital pvt vs govt politics going,23601,0,neutral,0.0
356,6.316666666666666,happiness time favourite place visit garden lockdown covid 19 dimapur nagaland,18287,2,positive,0.7
357,6.316666666666666,taboo another huge challenge education system talk subject schools along important subjects sex education amp money environment india coronavirus wastemanagement waste,824,0,positive,0.10833333333333335
358,6.35,namo indianeconomywithstand coronavirus indian economy strong enough withstand via namo app,58,0,positive,0.21666666666666665
359,6.35,pizza delivery boy tested positive coronavirus administration asked people living around 72 houses stay quarantine district magistrate south delhi,3440,0,positive,0.22727272727272727
360,6.366666666666666,download app stayhomestaysafe,2802,0,neutral,0.0
361,6.366666666666666,goa fights covid19 goa goa panaji amit,4100,4,neutral,0.0
362,6.4,people india salute stand coronawarriors appreciate citizens stayhome stayhomestaysafe coronavirusinindia,67,0,neutral,0.0
363,6.4,restore m alone stayhomestaysafe coronaviruslockdown hyderabad high tech city,2895,0,positive,0.16
364,6.416666666666667,beactive stay healthyathome physical activities home covid19 outbreak try exercise dance music play active video games try skipping rope muscle strength amp balance training coronavirusindia,448,0,negative,-0.06666666666666667
365,6.433333333333334,webinar ost centres india important build capacities rx providers covid 19 arpitp,4618,4,positive,0.4
366,6.433333333333334,read somewhere today spread coronavirus based two factors 1 dense population 2 dense population covid19 thursdaythoughts,1315,0,neutral,0.0
367,6.433333333333334,time pandemic ends started respecting concept queuing covid 19 socialdistancing,194,0,neutral,0.0
368,6.45,must watch m damn sure will love epic way convey message home quarantine stop spreading rumours kudos editor coronavirus covid 19 stayhome staysafestayhealthy quarantine stopspreadingrumours,2044,0,positive,0.3666666666666667
369,6.45,shri uddhavthackeray ji mahavikasaghadi will fight viruses one time sule thorat maharashtrawithuddhav mumbaipolice coronavirus,1721,0,neutral,0.0
370,6.466666666666667,india health emergency crisis precious coronawarriors struggling keep loving people inside people live ajabpremkigazabkahani meradeshmahaan covid 19 chandigarh mohali,86,0,positive,0.4121212121212121
371,6.466666666666667,respect opinions s right time point political party community stand together fight coronavirus,3719,0,positive,0.14285714285714285
372,6.483333333333333,pizza delivery boy tested positive coronavirus administration asked people living around 72 houses stay quarantine district magistrate south delhi,11759,0,positive,0.22727272727272727
373,6.5,scary govt must ensure providing essential service donot become carriers rapidtestkit need hour covid 19 doorstep delhi pizza delivery agent tests covid 19 ve 72 families quarantined ndtv,5159,3,negative,-0.25
374,6.516666666666667,bellaciao bella ciao guitar cover singer shivam musix went rajasthan first time aprobadogeneral stayhomestaysafe justinbieber italiansong narendramodi darshanraval akshaykumar shivam musix nehakakkar viralvideo rajaeshthan,3,0,positive,0.25
375,6.516666666666667,happybirthdayrailways 16th april marks anniversary maiden run passenger train india bori bunder thane back 1853 stayhomestaysafe,5450,0,neutral,0.0
376,6.516666666666667,instead pizza plz allow alochol deleivery coz coronavirus doesnt survive alochol,3337,0,neutral,0.0
377,6.533333333333333,don t know government nagaland health workers ambulance drivers amp everyone ensuring things smooth within system minimal proper equipments sending prayers love far away home hope ends soon covid 19,9075,0,positive,0.18
378,6.55,hey india jus saw ad promoting zero contact delivery care explain bit thing work coz news came scary coronavirus,229,0,negative,-0.5
379,6.566666666666666,hatred killing people virus pandemic covid 19 covid19india covidindia,9075,0,neutral,0.0
380,6.583333333333333,govt got funds pmcaresfunds amp pmrelieffund y health workers premier institute pgimer hetting ppe kits y doctors required pool funds ppe kits covid 19 covid lockdown corona pmdoesnotcare,187,0,neutral,0.0
381,6.6,heartbreaking better covid 19,9075,0,positive,0.5
382,6.6,pizza delivery boy tested coronavirus positive delhi government conduct test rapid kits people involved essential services includes delivery boys rashan shop keepers medical store boys etc delhifightscorona,1025,0,positive,0.07575757575757576
383,6.616666666666667,covid19 coronavirus lockdown stayathome s complain flag raising authorities support difficult time,5116,0,negative,-0.5
384,6.616666666666667,jaihind bharatmatakijai vandemataram covid 19india indiafightscoronavirus fightagainstcorona covid 19 chinacoronavirus covid2019india china brith coronavirus namo e,326,0,neutral,0.0
385,6.65,came bat took s habitat sars ebola mers covid19,9022,0,neutral,0.0
386,6.65,sorry forgot add covid 19india covid coronavirus,78757,0,negative,-0.5
387,6.65,complain anyone need attention alert responsible engineers je take extra care sector 56 57 gurgaon facing power outage 7 35am 9 55 10 35 covid 19 lockdown,5116,0,positive,0.1
388,6.666666666666667,successfully deal coronavirus outbreak india needs strong laboratory support public health surveillance competent public health workforce active passive surveillance regularly,1412,0,positive,0.22142857142857145
389,6.666666666666667,moef amp cc made amendments environment impact assessment eia notification 2006 ramp availability production bulk drugs within short span time considering unprecedented covid19 situation country read,246,5,positive,0.3
390,6.666666666666667,pizza delivery boy tested positive coronavirus delhi good sign coronavirusindia,17984,0,positive,0.4636363636363636
391,6.683333333333334,coronavirus world surpasses two million confirmed cases coronavirus,9022,0,positive,0.4
392,6.683333333333334,madarchod residing blocks away hosted 30 people dinner last night shared video instagram eradicating virus going long haul covid 19,2076,0,negative,-0.025
393,6.7,proud indian scientists decoding genome sequence covid 19 covid19india covid19usa,3811,0,positive,0.8
394,6.716666666666667,webinaralert part india s covid 19 response webinar series womenentrepreneurs find womenriseabovecovid covid 19india india org india,1035,1,neutral,0.0
395,6.733333333333333,thank ji video support fighting coronavirus,790,0,neutral,0.0
396,6.733333333333333,nearest covid19 case location 11 89 km away latest covid19 stats check family s location stayhomestaysafe coronaviruslockdown aarogyasetu coronaupdate,467,0,positive,0.5
397,6.733333333333333,lockdown equal everyone coronavirusoutbreak coronaviruslockdown coronaviruspandemic please support lockdown everyone,575,0,neutral,0.0
398,6.766666666666667,rapid increase coronavirus positive cases ahmedabad extra cautious visiting malls departmental stores mirrorcheck read detail click link lockdown covid covid19 covid 19 besafe,760,11,positive,0.11363636363636363
399,6.783333333333333,covid 19 life easier,183,0,neutral,0.0
400,6.8,app getting authentic information time time updated real number s covid19 private news channels thanksgiving arogyasetu modiji thankyou,1203,0,positive,0.2333333333333333
401,6.8,jab company donate kar sakti hai covid 19 liye benefit employees worked well last year,34,0,neutral,0.0
402,6.8,wow governor newyork took decision early 200000 infections learn 100 cases covid 19,18755,1,positive,0.1
403,6.816666666666666,india great keep rahe good work lockdownextention dominospizza lockdown corona covid19 coronavirusoutbreakindia coronawarriors,464,0,positive,0.75
404,6.833333333333333,looks better sense humour terrible comedy shows keep coming coronavirus stayhomestaysafe,148,0,negative,-0.25
405,6.833333333333333,humble appeals download govt s aarogyasetu app covid19 period sandart animation india,58515,25,negative,-0.2
406,6.833333333333333,sure states received share today released total rs 17 287 08 crore different states enhance financial resources covid19 crisis indianstates,87,0,positive,0.125
407,6.833333333333333,idiotic people much alive major ranjit singh veteran president defence colony welfare association apologize prepared sued family members distressed stayhomestaysafe,49,0,negative,-0.12604166666666666
408,6.85,coronavirus 34 new positive cases reported karnataka 15th april 5 pm 16th april 12 00 noon till date 313 covid 19 positive cases confirmed includes 13 deaths amp 82 discharges,1719,18,positive,0.24772727272727274
409,6.85,breakingnews number cases maharashtra crosses 3 thousand figure new cases maharashtra 165 total cases maharashtra 3081 new cases mumbai 107 latest figures till morning 10am coronaupdatesindia covid 19 lockdown gharparrahen,1583,1,positive,0.19318181818181818
410,6.85,delhi pizza delivery guy tested positive covid19 70 households instructed quarantine sure many folks ordered pizzas used tn,53670,0,positive,0.4090909090909091
411,6.85,gravitas china lost troll war twitter via nnevvy china iphonese wwereleases lockdown ramayanonddnational thursdaymorning covid19 chinesevirus btsrecomeback2020 godmorningthuresday fellamakafui nosize india indore,417,0,neutral,0.0
412,6.85,despite catastrophe caused pandemic covid19 good things happening bcoz no2 gas dangerous pollutant spread burning fossil fuels came drastically resulting healthier air breathe,24,2,positive,0.04999999999999999
413,6.85,gente reminder beat covid 19 health workers police covid 19 coronavirusoutbreakindia moradabadviolence,356,0,neutral,0.0
414,6.883333333333333,success story chinese flatten curve covid 19 covid19 corona chinaliespeopledie,2145,0,positive,0.15
415,6.883333333333333,may recover soon covid19,1582,0,neutral,0.0
416,6.9,join exciting cookery experience zee5 exciting recipes interesting tips tricks lot share catch live zee5 tomorrow 12 00 noon see live livestream zee5 becalmbeentertained stayhomestaysafe,4998,0,positive,0.27454545454545454
417,6.9,salmankhan gem person covid19 indiafightscorona,499,0,neutral,0.0
418,6.9,karnataka 34 new covid 19 positive cases reported 5pm april 15 12 noon april 16 highest number cases single day far stayhomestaysafe,9029,1,positive,0.09805194805194806
419,6.9,covid 19 desi model corona,434,0,neutral,0.0
420,6.916666666666667,three covid19 patients khabiruddin ahmed shahjahan ali ahmed amp yusuf ali testing negatively two successive tests released today goalpara civil hospital monitoring hon ble ministers dr amp shri hazarika,3537,0,negative,-0.3
421,6.933333333333334,s catch 22 situation balance things better systemic working says bcd chairman kc mittal read lockdown covid19 coronavirus,127,0,positive,0.5
422,6.933333333333334,yes today hindus afraid religion india covid 19,4,0,negative,-0.6
423,6.933333333333334,zomato delivery boy tested ve covid 19 dent worst affected restaurant industry 40 families affected one known case s easy treacherous pivot restaurant 4 takeaway times tons grit amp losses leading 2 nothing,2120,0,negative,-0.2833333333333333
424,6.966666666666667,highest number cases single day far state coronavirusoutbreak,1719,0,positive,0.01428571428571429
425,6.966666666666667,bmc s revised testing guidelines mumbai s suspected covid19 patients dated 12th april 2020 healthcare experts questioned strategy goes icmr guidelines,3723,2,neutral,0.0
426,6.983333333333333,tests fight covid 19 see graph lockdown2,38329,0,neutral,0.0
427,7.0,due 2 stupid corona spreading rapidly country don t hv weapons yet fighting covid19 except lockdown plz don t go outside plz respect serving us families stayhome beresponsiblecitizen,19,0,negative,-0.3083333333333333
428,7.0,say nature healing deep know nature killing natureswrath covid19 coronaviruslockdown quarantinelife stayhomesavelives breakthechain,32656,0,neutral,0.0
429,7.016666666666667,glad see covid 19 yuval,891,0,positive,0.5
430,7.016666666666667,always look bright side life stayhome staysafe coronavirusawareness corona covid19 sageuniversity sageindore sagebhopal sui sub,44,0,positive,0.7000000000000001
431,7.016666666666667,let s keep moving forward environment covid19india covid 19 sustainability climateaction climatecrisis climatechange,824,2,neutral,0.0
432,7.033333333333333,stay home stay yoga india yoga stayathome meditation gratitude lockdown covid 19 wellness,2511,0,neutral,0.0
433,7.05,quarantine covid19 socialsiatancing lekhaprajapati covid 19 lockdown quarantinelife,1289,1,neutral,0.0
434,7.066666666666666,coronavirus maharashtra 165 new cases tally cross 3 000 mark mumbai lone 2 000 patients dip almost 34 maharashtra maharashtra coronavirus mumbaicoronavirus covid19,15,0,positive,0.06818181818181818
435,7.066666666666666,don t understand logic less 1000 coronavirus cases india strict lockdown 21 days today 12000 cases shift attitude govt easing restrictions 20th people roaming freely announcement,15190,0,positive,0.07777777777777779
436,7.066666666666666,behaviour segregate others help people help help needy need help country due stayhome covid 19,7846,0,negative,-0.125
437,7.066666666666666,thought online delivery contact less s safe covid 19 coronavirus,32466,1,positive,0.16666666666666669
438,7.083333333333333,snooze world deserve time taking moments disconnect good mental health covid 19 staysafe stayhome thursdaythoughts corona,33,0,positive,0.3
439,7.083333333333333,s turn lockdown2 lockdown lockdown2020 corona coronastopkarona covid19 coronavirus coronavirusupdates indiafightscorona coronavirus gujaratfightscorona,11,0,neutral,0.0
440,7.083333333333333,gurugram shops local markets various markets serving big clients regular checkup employees covid 19 chain infected figure will explode kindly consider refer case pizza delivery boy delhi,1187,0,positive,0.12
441,7.1,important india covid 19 add indian news channels,891,0,positive,0.4
442,7.116666666666666,social distancing shapath sanya team via covid bhopal coronavirus lockdown oath socialdistancing,147,1,positive,0.03333333333333333
443,7.133333333333334,done great job putting right controls combat covid 19 dont deserve paid media praise pr stunt indiafightscorona support karnatakafightscorona,3290,0,positive,0.5428571428571429
444,7.133333333333334,breaking japan extends state emergency 7 prefectures nationwide entire nation will go soe part mitigating coronaviruspandemic japan japanese soe covid19,53636,0,neutral,0.0
445,7.133333333333334,gotta unemotional electric cremation done s public safety paramount religious ceremonies must endanger general public covid19 expect happen foodforthought,2255,0,positive,0.012500000000000004
446,7.133333333333334,glad see covid 19 yuval,891,0,positive,0.5
447,7.133333333333334,covid 19 crisis testing agility organizations extreme ways dust settles many businesses will turn agile practices big way things changing daily things deep impact tough times ahead many,17435,0,positive,0.1232638888888889
448,7.15,stones pelted ambulance police uttar pradesh moradabad doctors doctorsfightcovid19 coronavirus covid corona coronavirusinindia lockdown stonepelting moradabad police duty coronavirus shame uttarpradesh indiafightscorona yogiadityanath,519,0,neutral,0.0
449,7.15,kerala successfully flattened curve every state learn thing two state defeat coronavirus,4401,5,positive,0.75
450,7.15,coronavirus world surpasses two million confirmed cases coronavirus,2,0,positive,0.4
451,7.166666666666667,covid 19 covid19india safe download aarogya setu app amp use india,3604,0,positive,0.5
452,7.166666666666667,watching last man earth case covid 19,34576,0,neutral,0.0
453,7.2,kudos salmaan khan coming support fightagainstcorona bankingworriors will go long way curb covid 19,1484,0,negative,-0.05
454,7.2,mosquitoes returned natural habitat bedroom nature healing agreed covid19 lockdowninindia coronavirus,16634,1,positive,0.1
455,7.216666666666667,reinvent delhi see post covid 19 take arts world,12261,1,neutral,0.0
456,7.216666666666667,learn best industry mr one cybercrime expert register link join webinar cybersecurity cybercrime ethicalhacking learnonline onlinelearning elearning hacking stayhome staysafe staylive covid19 corona,8759,16,positive,1.0
457,7.216666666666667,proud swasthrakshaks working frontline warriors safeguard society monster corona kudos superheroes respect salute swasthgram covid 19 sanitizersforslums workforhuman,103,0,positive,0.8
458,7.233333333333333,learn best industry mr one cybercrime expert register link join webinar cybersecurity cybercrime ethicalhacking learnonline onlinelearning elearning hacking stayhome staysafe covid19 coronavirus,419,14,positive,1.0
459,7.233333333333333,lot difference beats thalis beats doctors amp nurses burns diya mombatti amp torch burns country jahiljamati covid 19,1,0,neutral,0.0
460,7.25,4x world champion spending quarantine use hashtag mtbfreestylefederation mtbfreestyleriding featured helmet respect mtb mtbfreestyle india mff wheelie covid 19 quarantine,11,1,neutral,0.0
461,7.283333333333333,pizza delivery boy tested positive coronavirus administration asked people living around 72 houses stay quarantine delivery boy now undergoing treatment hospital worked till last week march delhi,1025,0,positive,0.11363636363636363
462,7.283333333333333,chaos loosing jobs losses uncertainty future easily make us feel stressed anxious mentalhealth anxietyrelief coronaviruspandemic socialdistancing lockdownjobs economycrisis quarantineanxiety covid 19 unicef worldeconomicforum anxietyrelief,488,0,positive,0.061111111111111116
463,7.3,coronavirus outer covering made specific types lipids compounds present soap able dissolve fats thus killing virus coronavaccine 1 2,22675,0,positive,0.16666666666666666
464,7.316666666666666,confirms 34 new covid19 positive cases karnataka today belagavi emerging bigger hotspot 17 cases contacts positive patients visited delhi early march,1328,1,positive,0.13818181818181818
465,7.316666666666666,pa systems pa systems immensely convenient emergency situations wherein everyone must alerted immediately coronavirus corona pasystems pasystem electronicsecurity automation chennai,51,0,neutral,0.0
466,7.316666666666666,easiest way spread covid 19 entire mumbai especially western suburbs will lockdown2 lockdownextention help manner due activities western suburbs especially hotspot covid 19,2067,2,negative,-0.025
467,7.316666666666666,s pathetic absolutely pathetic prayers innocent children affected covid 19 curse markazcovidtsunami singlesource indiafightscorona,23601,0,negative,-0.5
468,7.316666666666666,namamigange ganga doots meerut make small cassation aware peoples towards lockdown2 covid 19 jal,151,0,neutral,0.0
469,7.35,govt outreach rural areas coronaviruslockdown goi says gram panchayats actively taking steps check spread covid 19 rural areas daily sanitization public places shelters amp quarantine centres destitute amp migrants finance food ration needy,295,0,negative,-0.026666666666666665
470,7.366666666666666,107 new covid19 cases mumbai pune district reports 23 including 4 pimprichinchwad 13 thane district 11 nagpur district four malegaon nashik 2each navimumbai vasaivirar 1 panvel corporation ahmednagar chandrapur districts,10921,4,positive,0.13636363636363635
471,7.366666666666666,trs ktr thank valuable wishes make children confident making daughter s birthday special jai hind stayhomestaysafe,123,0,positive,0.4285714285714286
472,7.366666666666666,new video youtubechannel pls watch linkinbio went due medical emergency saw view ourcitykolkata lockdown due coronavirus outbreak shotoniphone,1655,0,negative,-0.02840909090909091
473,7.4,strong message salmankhan calling people jokers pelting stones doctors nurses absolutely justified problem statement born idiots well said beingsalmankhan indiafightscorona lockdown covid19,461,1,positive,0.011111111111111072
474,7.416666666666667,dr s c aggarwal attacked mob moradabad doctors will thrashed dis s gonna treat patients suffering covid please god give us sane minds first will ask safety covid 19 stayhome goons lockdown lockdownextended,187,0,positive,0.25
475,7.433333333333334,masks effective used combination frequent hand cleaning alcohol based hand rub soap water wear mask must know use dispose properly anticovidarmy covid19,5868,0,positive,0.2333333333333333
476,7.45,nonsense people arrested charged attempt murder less bloody assholes lockdown moradabad covid 19,10602,0,negative,-0.48333333333333334
477,7.45,indiafightscorona corona facts protect family members reduce chances infected spreading covid19 taking simple precautions stayathomesavelives via,3184,0,neutral,0.0
478,7.45,uttarakhand red cross state branch provided masks sanitizers soaps doon police covid 19 stayhomestaysafe doonpolice redcross covid19india,51,1,neutral,0.0
479,7.45,putting mask clean hands alcohol based hand rub soap water cover mouth nose mask make sure gaps face mask coronavirus mask nen,5868,0,positive,0.43333333333333335
480,7.466666666666667,avoid touching mask using clean hands alcohol based hand rub soap water replace mask new one soon damp re use single use masks covid19 stayhome staysafe,5868,0,positive,0.23290043290043289
481,7.466666666666667,distributed best quality ppe kits personal protective equipment phagwara police handing kits sp phagwara police sr manwinder singh ji missumom degtegfateh phagwara bholtah sultanpurlodhi punjab india ppekits covi d19 corona staysafe merizimmedari,239,0,positive,0.5
482,7.483333333333333,shud move hq whoan whuhan coronaviruslockdown coronavirus,3337,0,neutral,0.0
483,7.5,name chinesevirus covid 19,30687,0,neutral,0.0
484,7.5,salman khan reaction covid19 salmankhan dangal 4yearsoffan yehdilmera westandwith muftimuneeb coronaviruslockdown stayhome stayhomestaysafe stayathomesavelives,119,1,neutral,0.0
485,7.533333333333333,delhi food delivery agent tests covid 19 ve 72 families quarantined covid 19 coronavirus hotspots,46,0,neutral,0.0
486,7.533333333333333,sir plz help company tp gurugram mgt force join 21 04 20 sir acc pm till 03 05 20 completely lockdown covid19 sir plz help near amp around area moti nagar plus dlf sealed join official plz look matter,4,0,positive,0.1
487,7.533333333333333,covid 19 continues impact communities around world help stop spread following steps corona durgapur covid 19 covid19india lockdown thursdaymorning onlineshopping,215,0,neutral,0.0
488,7.55,indian police next level jaipur police indiafightscorona stayhomestaysafe,1426,0,neutral,0.0
489,7.566666666666666,one complain indian express put hindu person image contracted children muslims tablighi jamaat covid 19 boycottindianexpress,29274,0,neutral,0.0
490,7.566666666666666,pil filed supreme court seeking intervention court making immediate changes treatment guidelines seriously ill covid19 patients read petition supremecourt covid 19 covid19 coronavirusoutbreakindia,127,0,negative,-0.5
491,7.583333333333333,didn t wouldn t reactions feel think covid 19 everyone lockdown reason mistake defeats whole purpose covid covid19 jamaat,319,0,positive,0.2
492,7.583333333333333,s really panic situation india day day s increasing rapidly per day average 850 cases will solution fr covid19 coronavirus indiafightscovid19 coronavirusoutbreak stayhome fightagainstcorona coronaupdatesinindia staysafe,357,0,positive,0.02500000000000001
493,7.616666666666667,covid19 panchkula seven family members sector 15 covid 19 patient tested positive covid 19 thursday,493,3,positive,0.22727272727272727
494,7.633333333333333,remote area india still need hope trying reach battle coronavirus mainbhicovidwarrior,435,0,negative,-0.1
495,7.633333333333333,delhi police personnel s transport homeless people yamuna khadar area shelter shelters nationwide lockdown curb spread coronavirus new delhi covid19india covid 19 coronaviruslockdown,2381,4,positive,0.13636363636363635
496,7.633333333333333,covid19 lockdown2 economy never thought doctrine life new way world economy will run wonder ponder,32,0,positive,0.13636363636363635
497,7.65,lord s great love consumed compassions never fail lamentations 3 22 bibleverse hopeinchrist repentjesusiscoming covid19 covid 19 coronavirus selfquarantine lockeddown,1947,0,positive,0.5166666666666667
498,7.65,tests definitely helping current covid19 situation confine one tests initially negative later victim will testing really help b mobile app really adding value thoughts,58,0,positive,0.003571428571428575
499,7.666666666666667,hear guest column odishabytes lockdown blues social urbanplanning faulty believe modern city die crisis need bhubaneswar panic templecity will bounce back odisha covid19 views welcome,361,0,positive,0.25833333333333336
500,7.683333333333334,day day corona virus increasing mistakes safe home eat home made food please don t order restaurant foods time s humble request coronawillendsoon coronaviruslockdown covid19 covid19india,533,0,positive,0.15
501,7.7,wht trying finish bats ya coronavirus,3337,0,neutral,0.0
502,7.7,small request every citizen country jay hind dosto coronavid19 corona covi d19 staysafe stayhome healthyathome,307,0,negative,-0.25
